"","Area.of.residence","Area.of.workplace","All","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","clc","plc","ecp","ecp_perc"
"508001","E02001082","E02001055",7,0,0,0,3,0,0,4,0,0,0,0,8.50961224687712,0,0.0259104021104812,0.181372814773369,0.0259104021104812
"508002","E02001082","E02001056",5,0,0,0,2,0,0,2,0,1,0,0,7.50916148927989,0.2,0.0288883015775976,-0.855558492112012,-0.171111698422402
"508003","E02001082","E02001057",5,0,0,0,2,0,0,3,0,0,0,0,6.11685887343471,0,0.0331269867542074,0.165634933771037,0.0331269867542074
"508004","E02001082","E02001059",18,0,0,0,9,0,0,8,0,1,0,0,6.24976934435827,0.0555555555555556,0.032724715121075,-0.41095512782065,-0.0228308404344805
"508005","E02001082","E02001061",9,0,0,0,0,0,0,7,0,1,1,0,6.29147736603383,0.111111111111111,0.0325981665032888,-0.706616501470401,-0.0785129446078223
"508006","E02001082","E02001062",177,0,0,1,76,0,0,50,8,34,8,0,4.19823330790466,0.192090395480226,0.0384787567171865,-27.189260061058,-0.15361163876304
"508007","E02001082","E02001063",92,0,0,0,46,0,0,27,2,12,5,0,3.89146352105861,0.130434782608696,0.039181778770401,-8.39527635312311,-0.0912530038382947
"508008","E02001082","E02001064",22,0,0,0,7,0,0,13,1,1,0,0,4.50055906503293,0.0454545454545455,0.0377282215429311,-0.169979126055517,-0.0077263239116144
"508009","E02001082","E02001065",4,0,0,0,0,0,0,2,0,2,0,0,6.13576961647583,0.5,0.0330698528936085,-1.86772058842557,-0.466930147106391
"508010","E02001082","E02001066",99,0,0,0,57,0,0,21,6,9,6,0,3.4312597447075,0.0909090909090909,0.0400971539697074,-5.03038175699897,-0.0508119369393835
"508011","E02001082","E02001067",5,0,0,0,1,0,0,3,0,0,1,0,4.87604890044236,0,0.0367321933915618,0.183660966957809,0.0367321933915618
"508012","E02001082","E02001068",7,0,0,0,4,0,0,2,1,0,0,0,2.84979815833792,0,0.0409369998159601,0.28655899871172,0.0409369998159601
"508013","E02001082","E02001069",23,0,0,0,9,0,0,10,1,0,3,0,2.58211835644614,0,0.0411688396615635,0.946883312215961,0.0411688396615635
"508014","E02001082","E02001070",38,0,0,0,7,0,0,14,2,2,13,0,2.78774824292527,0.0526315789473684,0.0410006044308387,-0.441977031628128,-0.0116309745165297
"508015","E02001082","E02001071",10,0,0,0,0,0,0,8,0,1,1,0,3.709597625533,0.1,0.0395655729733276,-0.604344270266724,-0.0604344270266724
"508016","E02001082","E02001072",9,0,0,0,2,0,0,5,0,2,0,0,2.86305656327658,0.222222222222222,0.0409226813750144,-1.63169586762487,-0.181299540847208
"508017","E02001082","E02001073",17,0,0,0,4,1,0,6,1,4,1,0,3.37241261054843,0.235294117647059,0.0401999326111859,-3.31660114560984,-0.195094185035873
"508018","E02001082","E02001074",12,0,0,0,1,0,0,7,2,0,2,0,1.79607975423061,0,0.0410497871498468,0.492597445798161,0.0410497871498468
"508019","E02001082","E02001075",5,0,0,0,1,0,0,2,0,2,0,0,3.42066739256202,0.4,0.0401159162283488,-1.79942041885826,-0.359884083771651
"508020","E02001082","E02001076",31,0,0,0,6,0,0,11,1,2,11,0,1.81353328731514,0.0645161290322581,0.0410687152149007,-0.726869828338078,-0.0234474138173574
"508021","E02001082","E02001077",12,0,0,0,2,1,0,7,0,2,0,0,2.55442682842862,0.166666666666667,0.041186185098074,-1.50576577882311,-0.125480481568593
"508022","E02001082","E02001078",7,0,0,0,0,0,0,6,0,0,1,0,2.59217799827114,0,0.0411622134846512,0.288135494392558,0.0411622134846512
"508023","E02001082","E02001079",21,0,0,0,1,0,0,9,0,3,8,0,0.814483789329772,0.142857142857143,0.0380467419070576,-2.20101841995179,-0.104810400950085
"508024","E02001082","E02001080",12,0,0,1,2,1,0,4,0,1,3,0,1.49328053260264,0.0833333333333333,0.0405686361755616,-0.51317636589326,-0.0427646971577717
"508025","E02001082","E02001081",8,0,0,0,4,0,0,1,2,0,1,0,3.06518970032005,0,0.0406743915267987,0.32539513221439,0.0406743915267987
"508026","E02001082","E02001082",169,0,0,1,24,0,0,36,3,5,100,0,0,0.029585798816568,0.024601022515226,-0.842427194926802,-0.00498477630134202
"508027","E02001082","E02001083",74,0,0,0,6,0,0,21,2,5,40,0,0.766146083955953,0.0675675675675676,0.0377572068905272,-2.20596669010099,-0.0298103606770404
"508028","E02001082","E02001084",31,0,0,1,8,0,0,12,0,0,10,0,0.869552554889004,0,0.0383536799935266,1.18896407979932,0.0383536799935266
"508029","E02001082","E02001085",10,0,0,0,2,0,0,6,0,1,1,0,1.89957535210504,0.1,0.041149418846233,-0.58850581153767,-0.058850581153767
"508030","E02001082","E02001086",26,0,0,0,3,0,0,11,0,5,7,0,1.83161316141592,0.192307692307692,0.0410873974867609,-3.93172766534422,-0.151220294820931
"508031","E02001082","E02001087",72,0,0,2,16,0,0,25,1,4,23,1,1.4074611144113,0.0555555555555556,0.0403735207083899,-1.09310650899593,-0.0151820348471657
"508032","E02001082","E02001089",77,0,0,1,25,0,0,28,1,5,17,0,2.46020954666102,0.0649350649350649,0.0412350913309136,-1.82489796751965,-0.0236999736041513
"508033","E02001082","E02001090",28,0,0,0,9,0,0,12,4,1,2,0,3.10231161925746,0.0357142857142857,0.040622980693758,0.137443459425223,0.00490869497947225
"508034","E02001082","E02001091",1,0,0,0,0,0,0,1,0,0,0,0,5.48521651869651,0,0.0350063995765942,0.0350063995765942,0.0350063995765942
"508035","E02001082","E02001092",6,0,0,0,3,0,0,3,0,0,0,0,4.87102477329278,0,0.0367459169643346,0.220475501786008,0.0367459169643346
"508036","E02001082","E02001093",19,0,0,0,7,0,0,10,0,1,1,0,4.60595531584924,0.0526315789473684,0.037455115263669,-0.288352809990289,-0.0151764636836994
"508037","E02001082","E02001094",7,0,0,0,6,0,0,1,0,0,0,0,5.38153457093047,0,0.0353076223970861,0.247153356779603,0.0353076223970861
"508038","E02001082","E02001095",66,0,0,0,17,0,0,39,4,4,2,0,6.15466897025997,0.0606060606060606,0.0330127177070658,-1.82116063133366,-0.0275933428989948
"508039","E02001082","E02001096",26,0,0,0,7,0,0,16,1,1,1,0,5.91814846045827,0.0384615384615385,0.0337248790501162,-0.123153144696979,-0.00473665941142225
"508040","E02001082","E02001097",45,0,0,0,11,0,4,28,1,0,0,1,6.67073037356013,0,0.0314428769434123,1.41492946245355,0.0314428769434123
"508349","E02001082","E02006902",270,0,3,5,172,0,0,60,5,24,1,0,6.32094089390124,0.0888888888888889,0.0325086908344042,-15.2226534747109,-0.0563801980544847
"508351","E02001082","E02006912",175,0,0,2,109,0,1,37,2,20,4,0,5.2129316820231,0.114285714285714,0.0357915502657703,-13.7364787034902,-0.078494164019944
"508352","E02001082","E02006913",16,0,0,0,8,0,0,6,1,1,0,0,7.86929832492234,0.0625,0.0278035204407875,-0.5551436729474,-0.0346964795592125
"508353","E02001082","E02006914",92,0,0,0,60,0,3,16,2,9,2,0,4.58515692572687,0.0978260869565217,0.0375094369336748,-5.54913180210192,-0.0603166500228469
"508354","E02001082","E02006915",12,0,0,1,3,0,0,6,0,1,1,0,7.95270645844931,0.0833333333333333,0.0275540854126549,-0.669350975048141,-0.0557792479206784
"508355","E02001082","E02006916",6,0,0,0,2,0,0,3,0,0,1,0,4.79402031322993,0,0.0369550087410149,0.221730052446089,0.0369550087410149
"508356","E02001082","E02006917",141,0,0,2,81,0,1,42,1,11,2,1,5.13786743860499,0.0780141843971631,0.0360043879473404,-5.923381299425,-0.0420097964498227
"508419","E02001083","E02001045",2,0,0,0,0,0,0,2,0,0,0,0,11.9397788533251,0,0.0170232608121226,0.0340465216242452,0.0170232608121226
"508420","E02001083","E02001046",2,0,0,0,0,0,0,2,0,0,0,0,11.3329959932126,0,0.0184161102137077,0.0368322204274154,0.0184161102137077
"508421","E02001083","E02001047",1,0,0,0,0,0,0,1,0,0,0,0,11.4927566139374,0,0.0180415205346599,0.0180415205346599,0.0180415205346599
"508422","E02001083","E02001050",32,0,0,0,2,0,0,28,0,1,1,0,9.99343041398885,0.03125,0.0217742280563927,-0.303224702195433,-0.00947577194360727
"508423","E02001083","E02001051",1,0,0,0,0,0,0,1,0,0,0,0,10.0686540081862,0,0.0215756262027093,0.0215756262027093,0.0215756262027093
"508424","E02001083","E02001052",12,0,0,0,1,0,0,6,2,1,2,0,9.31091095889602,0.0833333333333333,0.0236273032781801,-0.716472360661838,-0.0597060300551532
"508425","E02001083","E02001053",7,0,0,0,0,0,0,7,0,0,0,0,9.04924112161517,0,0.0243609346818091,0.170526542772663,0.0243609346818091
"508426","E02001083","E02001055",4,0,0,0,0,0,0,3,0,0,1,0,9.12537039704419,0,0.0241462391542841,0.0965849566171365,0.0241462391542841
"508427","E02001083","E02001056",4,0,0,0,0,0,0,3,0,0,1,0,8.15618647107982,0,0.0269488993711669,0.107795597484667,0.0269488993711669
"508428","E02001083","E02001057",6,0,0,0,2,0,0,3,1,0,0,0,6.6047389917987,0,0.031644313477818,0.189865880866908,0.031644313477818
"508429","E02001083","E02001059",25,0,0,0,4,0,0,19,1,1,0,0,6.87916982913736,0.04,0.0308062542087399,-0.229843644781502,-0.00919374579126007
"508430","E02001083","E02001061",8,0,0,0,2,0,0,6,0,0,0,0,7.01997662368796,0,0.0303763131266572,0.243010505013258,0.0303763131266572
"508431","E02001083","E02001062",180,0,0,0,80,0,1,64,6,25,4,0,4.69460779272403,0.138888888888889,0.0372213160672739,-18.3001631078907,-0.101667572821615
"508432","E02001083","E02001063",91,0,0,0,29,1,0,43,3,13,2,0,4.17531374034539,0.142857142857143,0.0385334655405751,-9.49345463580766,-0.104323677316568
"508433","E02001083","E02001064",24,0,0,0,5,0,0,16,0,2,1,0,5.19359842629532,0.0833333333333333,0.0358465304236757,-1.13968326983178,-0.0474868029096576
"508434","E02001083","E02001065",9,0,0,0,2,0,0,6,0,0,1,0,6.88676188575831,0,0.0307830656763527,0.277047591087175,0.0307830656763527
"508435","E02001083","E02001066",126,0,0,0,45,0,0,65,2,10,4,0,4.06525873936621,0.0793650793650794,0.0387914374711171,-5.11227887863924,-0.0405736418939622
"508436","E02001083","E02001067",3,0,0,0,0,0,0,2,1,0,0,0,5.62901574142838,0,0.0345846201832477,0.103753860549743,0.0345846201832477
"508437","E02001083","E02001068",10,0,0,0,2,1,0,6,0,1,0,0,3.1063350666548,0.1,0.0406173054968809,-0.593826945031191,-0.0593826945031191
"508438","E02001083","E02001069",12,0,0,0,1,0,0,9,0,1,1,0,3.04434581317387,0.0833333333333333,0.0407024969629961,-0.511570036444047,-0.0426308363703373
"508439","E02001083","E02001070",33,0,0,0,6,0,0,11,1,7,8,0,3.43138897152422,0.212121212121212,0.0400969243673408,-5.67680149587775,-0.172024287753871
"508440","E02001083","E02001071",4,0,0,0,0,0,0,4,0,0,0,0,4.46061392533464,0,0.0378302738092202,0.151321095236881,0.0378302738092202
"508441","E02001083","E02001072",11,0,0,0,1,1,0,8,0,1,0,0,2.79814103913653,0.0909090909090909,0.0409903478392167,-0.549106173768617,-0.0499187430698743
"508442","E02001083","E02001073",39,0,0,0,7,0,0,19,1,4,7,1,3.00788104700584,0.102564102564103,0.0407503223675404,-2.41073742766592,-0.0618137801965622
"508443","E02001083","E02001074",16,0,0,0,0,0,0,7,1,3,5,0,2.0439451327201,0.1875,0.0412405001021403,-2.34015199836575,-0.14625949989786
"508444","E02001083","E02001075",8,0,0,0,2,0,0,4,1,1,0,0,4.1868132440815,0.125,0.0385060576315496,-0.691951538947603,-0.0864939423684504
"508445","E02001083","E02001076",13,0,0,0,1,0,0,10,0,2,0,0,2.52985071721262,0.153846153846154,0.0412004651824119,-1.46439395262865,-0.112645688663742
"508446","E02001083","E02001077",35,0,0,0,1,0,0,14,1,1,18,0,2.13510915910098,0.0285714285714286,0.0412715184324695,0.444503145136433,0.012700089861041
"508447","E02001083","E02001078",10,0,0,0,2,0,0,8,0,0,0,0,3.35307998201537,0,0.040232911266039,0.40232911266039,0.040232911266039
"508448","E02001083","E02001079",23,0,0,0,3,0,1,12,1,2,4,0,1.25683828134015,0.0869565217391304,0.0399576811180554,-1.08097333428472,-0.046998840621075
"508449","E02001083","E02001080",13,0,0,0,5,0,0,6,0,2,0,0,2.25851948876276,0.153846153846154,0.0412834452847136,-1.46331521129872,-0.11256270856144
"508450","E02001083","E02001081",19,0,0,0,5,0,0,9,0,3,2,0,2.51430506704038,0.157894736842105,0.0412089493802366,-2.2170299617755,-0.116685787461869
"508451","E02001083","E02001082",72,0,0,1,3,0,0,20,3,7,38,0,0.766146083955953,0.0972222222222222,0.0377572068905272,-4.28148110388204,-0.059465015331695
"508452","E02001083","E02001083",200,0,0,2,41,0,0,55,6,7,89,0,0,0.035,0.024601022515226,-2.0797954969548,-0.010398977484774
"508453","E02001083","E02001084",6,0,0,0,1,0,0,3,0,0,2,0,1.52919540753597,0,0.0406420037727655,0.243852022636593,0.0406420037727655
"508454","E02001083","E02001085",11,0,0,0,1,0,0,4,0,2,0,4,2.55222936301112,0.181818181818182,0.0411875048614158,-1.54693744652443,-0.140630676956766
"508455","E02001083","E02001086",38,0,0,0,1,0,0,17,1,0,19,0,1.06550601165125,0,0.0392740760880566,1.49241489134615,0.0392740760880566
"508456","E02001083","E02001087",64,0,0,1,4,0,0,18,3,9,29,0,1.39467429603796,0.140625,0.0403419617176047,-6.4181144500733,-0.100283038282395
"508457","E02001083","E02001088",6,0,0,0,1,1,0,3,1,0,0,0,3.19306139959661,0,0.0404902013811916,0.242941208287149,0.0404902013811916
"508458","E02001083","E02001089",102,0,0,0,17,0,0,38,6,8,33,0,2.48792016892044,0.0784313725490196,0.0412223621194387,-3.79531906381726,-0.0372090104295809
"508459","E02001083","E02001090",32,0,0,0,6,1,0,18,1,4,2,0,2.5104528016485,0.125,0.0412109854413304,-2.68124846587743,-0.0837890145586696
"508460","E02001083","E02001091",11,0,0,0,1,0,0,8,0,2,0,0,4.72640184817709,0.181818181818182,0.0371366069333263,-1.59149732373341,-0.144681574884856
"508461","E02001083","E02001092",14,0,0,0,3,0,0,7,2,2,0,0,4.18360173482907,0.142857142857143,0.0385137203407867,-1.46080791522899,-0.104343422516356
"508462","E02001083","E02001093",25,0,0,0,8,1,0,12,1,3,0,0,4.10542733686431,0.12,0.0386982066401152,-2.03254483399712,-0.0813017933598848
"508463","E02001083","E02001094",16,0,0,0,2,1,0,11,0,1,1,0,4.84079913498554,0.0625,0.0368282712339638,-0.41074766025658,-0.0256717287660362
"508464","E02001083","E02001095",115,0,0,0,17,2,1,79,8,4,4,0,5.52739579089319,0.0347826086956522,0.0348831420566319,0.011561336512674,0.000100533360979774
"508465","E02001083","E02001096",48,0,0,3,16,0,1,25,0,2,1,0,5.5118514576501,0.0416666666666667,0.0349286122976446,-0.323426609713057,-0.00673805436902203
"508466","E02001083","E02001097",64,0,0,1,16,0,0,39,4,1,3,0,6.16742569295849,0.015625,0.0329741328685515,1.11034450358729,0.0173491328685515
"508865","E02001083","E02006902",387,0,0,2,197,1,0,164,6,15,1,1,6.69279094698244,0.0387596899224806,0.0313755173188637,-2.85767479759974,-0.00738417260361691
"508866","E02001083","E02006912",206,0,0,1,110,0,0,65,7,23,0,0,5.60266544081594,0.111650485436893,0.0346622315535237,-15.8595802999741,-0.0769882538833695
"508867","E02001083","E02006913",17,0,0,0,6,0,0,10,1,0,0,0,8.22179361378932,0,0.0267548517518549,0.454832479781533,0.0267548517518549
"508868","E02001083","E02006914",89,0,1,0,58,0,1,16,2,11,0,0,4.88392817645327,0.123595505617978,0.0367106512459758,-7.73275203910815,-0.0868848543720017
"508869","E02001083","E02006915",11,0,0,0,2,0,0,8,0,1,0,0,8.24822661886751,0.0909090909090909,0.0266768271771681,-0.706554901051151,-0.0642322637319228
"508870","E02001083","E02006916",13,0,0,0,4,0,0,8,1,0,0,0,4.91622124614345,0,0.0366221134804111,0.476087475245345,0.0366221134804111
"508871","E02001083","E02006917",178,0,1,3,91,0,2,66,6,5,4,0,5.35755321159579,0.0280898876404494,0.035376918176129,1.29709143535097,0.00728703053567961
"508924","E02001084","E02001045",3,0,0,0,1,0,0,1,1,0,0,0,11.7988867027719,0,0.0173394409018524,0.0520183227055571,0.0173394409018524
"508925","E02001084","E02001046",4,0,0,0,0,0,0,2,0,1,1,0,11.0557715812809,0.25,0.0190794015137891,-0.923682393944844,-0.230920598486211
"508926","E02001084","E02001047",1,0,0,0,0,0,0,1,0,0,0,0,10.9755224147269,0,0.0192745390672151,0.0192745390672151,0.0192745390672151
"508927","E02001084","E02001048",1,0,0,0,0,0,0,1,0,0,0,0,10.5438224909055,0,0.0203481717830515,0.0203481717830515,0.0203481717830515
"508928","E02001084","E02001049",1,0,0,0,0,0,0,1,0,0,0,0,10.4341469181354,0,0.0206272846544012,0.0206272846544012,0.0206272846544012
"508929","E02001084","E02001050",18,0,0,0,1,0,0,15,0,1,1,0,9.70984839903329,0.0555555555555556,0.022533162913336,-0.594403067559952,-0.0330223926422195
"508930","E02001084","E02001051",10,0,0,0,3,0,0,5,1,0,1,0,9.58514216370761,0,0.0228719264557114,0.228719264557114,0.0228719264557114
"508931","E02001084","E02001052",8,0,0,0,0,0,0,5,2,0,1,0,9.26320857434357,0,0.0237601280521179,0.190081024416943,0.0237601280521179
"508932","E02001084","E02001053",3,0,0,0,0,0,0,2,0,1,0,0,8.68323005014501,0.333333333333333,0.0254068168505169,-0.923779549448449,-0.307926516482816
"508933","E02001084","E02001055",15,0,0,1,4,0,0,5,2,1,2,0,8.3976670804902,0.0666666666666667,0.0262374730333552,-0.606437904499672,-0.0404291936333115
"508934","E02001084","E02001056",4,0,0,0,1,0,0,2,0,1,0,0,7.34107960298877,0.25,0.029398141056012,-0.882407435775952,-0.220601858943988
"508935","E02001084","E02001057",10,0,0,2,2,0,0,6,0,0,0,0,6.25039481417652,0,0.032722818361635,0.32722818361635,0.032722818361635
"508936","E02001084","E02001059",20,0,0,0,5,0,0,14,0,0,1,0,6.13412130165112,0,0.0330748342849408,0.661496685698816,0.0330748342849408
"508937","E02001084","E02001061",3,0,0,0,0,0,0,2,0,1,0,0,5.91550051586455,0.333333333333333,0.033732812532223,-0.898801562403331,-0.29960052080111
"508938","E02001084","E02001062",194,0,0,0,101,0,1,62,4,21,5,0,4.36322876772991,0.108247422680412,0.0380755290374438,-13.6133473667359,-0.0701718936429686
"508939","E02001084","E02001063",99,0,0,1,38,0,0,35,3,17,5,0,4.33217243178889,0.171717171717172,0.0381526425480628,-13.2228883877418,-0.133564529169109
"508940","E02001084","E02001064",25,0,0,0,4,0,0,18,1,2,0,0,4.26546259064733,0.08,0.0383164068822095,-1.04208982794476,-0.0416835931177905
"508941","E02001084","E02001065",5,0,0,0,1,0,0,3,1,0,0,0,5.66541724054582,0,0.0344771807377911,0.172385903688956,0.0344771807377911
"508942","E02001084","E02001066",94,0,0,0,38,0,0,41,4,7,4,0,3.3790546691819,0.074468085106383,0.0401885114956183,-3.22227991941188,-0.0342795736107647
"508943","E02001084","E02001067",8,0,0,0,2,0,0,6,0,0,0,0,4.40928140289605,0,0.0379601897539865,0.303681518031892,0.0379601897539865
"508944","E02001084","E02001068",6,0,0,0,1,0,0,5,0,0,0,0,3.36111082432818,0,0.0402192597213301,0.241315558327981,0.0402192597213301
"508945","E02001084","E02001069",35,0,0,1,8,0,0,15,4,4,3,0,2.87851993788231,0.114285714285714,0.0409056639127624,-2.56830176305331,-0.0733800503729519
"508946","E02001084","E02001070",39,0,0,0,12,0,0,14,0,3,10,0,2.75077359779914,0.0769230769230769,0.0410357740068545,-1.39960481373268,-0.0358873029162225
"508947","E02001084","E02001071",5,0,0,0,1,0,0,2,1,1,0,0,3.27756397102756,0.2,0.0403578851467038,-0.798210574266481,-0.159642114853296
"508948","E02001084","E02001072",5,0,0,0,0,0,0,5,0,0,0,0,3.60462449342633,0,0.0397744566456993,0.198872283228496,0.0397744566456993
"508949","E02001084","E02001073",23,0,0,0,5,0,0,15,0,1,2,0,4.22131386489562,0.0434782608695652,0.038423332123113,-0.1162633611684,-0.00505492874645218
"508950","E02001084","E02001074",10,0,0,0,0,0,0,9,0,1,0,0,2.39393615484979,0.1,0.0412597467743403,-0.587402532256597,-0.0587402532256597
"508951","E02001084","E02001075",20,0,0,0,3,0,0,14,2,0,1,0,2.83014618274127,0,0.0409577556632676,0.819155113265353,0.0409577556632676
"508952","E02001084","E02001076",42,0,0,0,10,0,1,11,1,2,16,1,1.667807095702,0.0476190476190476,0.0408826010580366,-0.282930755562465,-0.00673644656101106
"508953","E02001084","E02001077",14,0,0,0,2,0,0,10,1,1,0,0,3.4182551094981,0.0714285714285714,0.0401201731602695,-0.438317575756227,-0.031308398268302
"508954","E02001084","E02001078",13,0,0,0,1,0,0,5,0,1,6,0,1.93381605534884,0.0769230769230769,0.0411758998327938,-0.46471330217368,-0.0357471770902831
"508955","E02001084","E02001079",20,0,0,0,3,0,0,10,1,3,3,0,1.43130464744753,0.15,0.0404306133617542,-2.19138773276492,-0.109569386638246
"508956","E02001084","E02001080",30,0,0,1,5,1,0,9,1,4,9,0,1.07367452956841,0.133333333333333,0.0393072536150988,-2.82078239154704,-0.0940260797182345
"508957","E02001084","E02001081",10,0,0,0,0,0,0,8,2,0,0,0,3.93389117990446,0,0.0390885132251355,0.390885132251355,0.0390885132251355
"508958","E02001084","E02001082",163,0,0,1,13,0,0,34,6,6,103,0,0.869552554889004,0.0368098159509202,0.0383536799935266,0.25164983894483,0.00154386404260632
"508959","E02001084","E02001083",51,0,0,0,8,1,0,24,3,2,13,0,1.52919540753597,0.0392156862745098,0.0406420037727655,0.0727421924110395,0.00142631749825568
"508960","E02001084","E02001084",80,0,0,5,17,0,0,30,2,4,22,0,0,0.05,0.024601022515226,-2.03191819878192,-0.025398977484774
"508961","E02001084","E02001085",27,0,0,2,4,0,0,13,0,3,5,0,1.03488584275223,0.111111111111111,0.0391462631884343,-1.94305089391227,-0.0719648479226768
