"","Area.of.residence","Area.of.workplace","All.categories..Method.of.travel.to.work","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","p_cycle","pc","ecp"
"943785","E02002437","E02002209",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"943786","E02002437","E02002210",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"943787","E02002437","E02002212",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943788","E02002437","E02002215",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943789","E02002437","E02002219",7,0,0,0,0,0,0,7,0,0,0,0,0,0.3,2.1,2.1
"943790","E02002437","E02002220",6,0,0,0,0,0,0,4,1,0,1,0,0,0.3,1.8,1.8
"943791","E02002437","E02002221",30,0,0,0,4,0,0,26,0,0,0,0,0,0.3,9,9
"943792","E02002437","E02002223",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"943793","E02002437","E02002226",7,0,0,0,0,0,0,7,0,0,0,0,0,0.3,2.1,2.1
"943794","E02002437","E02002227",8,0,0,0,0,0,0,8,0,0,0,0,0,0.3,2.4,2.4
"943795","E02002437","E02002228",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"943796","E02002437","E02002230",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"943797","E02002437","E02002234",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943798","E02002437","E02002235",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943799","E02002437","E02002236",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943800","E02002437","E02002239",14,0,0,0,0,0,0,14,0,0,0,0,0,0.3,4.2,4.2
"943801","E02002437","E02002240",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943802","E02002437","E02002242",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"943803","E02002437","E02002243",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943807","E02002437","E02002254",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943809","E02002437","E02002258",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"943811","E02002437","E02002262",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943813","E02002437","E02002266",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943816","E02002437","E02002271",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"943817","E02002437","E02002272",49,0,0,1,1,0,1,41,4,1,0,0,0,0.3,14.7,13.7
"943818","E02002437","E02002273",10,0,0,0,0,0,0,10,0,0,0,0,0,0.3,3,3
"943819","E02002437","E02002274",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943820","E02002437","E02002275",8,0,0,0,0,0,0,6,2,0,0,0,0,0.3,2.4,2.4
"943821","E02002437","E02002276",6,0,0,0,0,0,0,3,0,3,0,0,0,0.3,1.8,-1.2
"943822","E02002437","E02002277",27,0,0,0,1,0,0,22,1,2,1,0,0,0.3,8.1,6.1
"943823","E02002437","E02002278",2,0,0,0,0,0,0,1,1,0,0,0,0,0.3,0.6,0.6
"943824","E02002437","E02002279",4,0,0,0,0,0,0,3,1,0,0,0,0,0.3,1.2,1.2
"943825","E02002437","E02002280",31,0,0,0,3,0,0,26,2,0,0,0,0,0.3,9.3,9.3
"943826","E02002437","E02002281",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"943827","E02002437","E02002283",14,0,0,0,0,0,0,14,0,0,0,0,0,0.3,4.2,4.2
"943828","E02002437","E02002284",26,0,0,0,2,0,0,22,1,1,0,0,0,0.3,7.8,6.8
"943829","E02002437","E02002285",8,0,0,0,0,0,1,6,1,0,0,0,0,0.3,2.4,2.4
"943830","E02002437","E02002286",16,0,0,0,0,0,0,15,1,0,0,0,0,0.3,4.8,4.8
"943831","E02002437","E02002287",37,0,0,0,1,2,0,31,3,0,0,0,0,0.3,11.1,11.1
"943832","E02002437","E02002288",9,0,0,0,0,0,0,9,0,0,0,0,0,0.3,2.7,2.7
"943833","E02002437","E02002289",4,0,0,0,1,0,0,3,0,0,0,0,0,0.3,1.2,1.2
"943834","E02002437","E02002292",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"943835","E02002437","E02002293",7,0,0,0,0,0,0,7,0,0,0,0,0,0.3,2.1,2.1
"943836","E02002437","E02002294",17,0,0,0,2,0,0,14,1,0,0,0,0,0.3,5.1,5.1
"943837","E02002437","E02002295",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943838","E02002437","E02002296",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"943839","E02002437","E02002298",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"943850","E02002437","E02002316",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"943855","E02002437","E02002331",2,0,0,0,0,0,0,1,0,1,0,0,27151.8177472325,0.00131445078607009,0.00262890157214018,-0.99737109842786
"943856","E02002437","E02002333",3,0,0,0,0,0,0,2,0,0,1,0,22092.3240760117,0.00361581637305956,0.0108474491191787,0.0108474491191787
"943857","E02002437","E02002334",1,0,0,0,0,0,0,0,0,1,0,0,23091.2460037973,0.00296101843162292,0.00296101843162292,-0.997038981568377
"943858","E02002437","E02002335",1,0,0,0,0,0,0,1,0,0,0,0,20552.4435485944,0.00491992735394718,0.00491992735394718,0.00491992735394718
"943859","E02002437","E02002336",3,0,0,0,0,1,0,2,0,0,0,0,19319.5789303038,0.00629569891661561,0.0188870967498468,0.0188870967498468
"943860","E02002437","E02002337",1,0,0,0,0,0,0,1,0,0,0,0,21732.5727424894,0.00388556314179641,0.00388556314179641,0.00388556314179641
"943861","E02002437","E02002338",6,0,0,0,0,2,0,2,0,0,2,0,19697.1549136309,0.00583778527937869,0.0350267116762722,0.0350267116762722
"943862","E02002437","E02002339",2,0,0,0,0,0,0,2,0,0,0,0,18936.1914380978,0.00679742719584877,0.0135948543916975,0.0135948543916975
"943863","E02002437","E02002340",1,0,0,0,0,0,0,1,0,0,0,0,18554.1926492009,0.00733710202231184,0.00733710202231184,0.00733710202231184
"943864","E02002437","E02002341",2,0,0,0,0,0,0,2,0,0,0,0,17147.3634668827,0.00972120693741398,0.019442413874828,0.019442413874828
"943865","E02002437","E02002343",5,0,0,0,0,0,0,5,0,0,0,0,17264.0757381973,0.00949691801993185,0.0474845900996593,0.0474845900996593
"943866","E02002437","E02002345",1,0,0,0,0,0,0,1,0,0,0,0,15858.0834598225,0.0125807237660756,0.0125807237660756,0.0125807237660756
"943867","E02002437","E02002347",5,0,0,0,0,0,0,5,0,0,0,0,14886.6907693059,0.0152784650033319,0.0763923250166595,0.0763923250166595
"943868","E02002437","E02002348",7,0,0,0,0,0,0,6,1,0,0,0,14728.8208844434,0.0157685633678608,0.110379943575026,0.110379943575026
"943869","E02002437","E02002349",3,0,0,0,2,0,0,1,0,0,0,0,14900.156353024,0.0152373736701294,0.0457121210103882,0.0457121210103882
"943870","E02002437","E02002351",2,0,0,0,1,0,0,1,0,0,0,0,16575.8865822415,0.0108982819572154,0.0217965639144309,0.0217965639144309
"943871","E02002437","E02002352",5,0,0,0,0,0,0,3,2,0,0,0,14212.5773654658,0.0174836647398558,0.087418323699279,0.087418323699279
"943872","E02002437","E02002356",3,0,0,0,0,0,0,3,0,0,0,0,15387.4983442963,0.0138222941370552,0.0414668824111656,0.0414668824111656
"943873","E02002437","E02002357",7,0,0,0,0,0,0,6,1,0,0,0,14011.5453208678,0.0182009430829114,0.127406601580379,0.127406601580379
"943874","E02002437","E02002358",3,0,0,0,0,0,0,3,0,0,0,0,15086.7169250518,0.014679311031793,0.0440379330953789,0.0440379330953789
"943875","E02002437","E02002359",4,0,0,0,0,0,0,3,1,0,0,0,18208.1134697505,0.00786293369707883,0.0314517347883153,0.0314517347883153
"943876","E02002437","E02002360",3,0,0,0,0,0,0,3,0,0,0,0,13222.1829334239,0.0213136111119839,0.0639408333359517,0.0639408333359517
"943877","E02002437","E02002361",1,0,0,0,0,0,0,1,0,0,0,0,13076.9786369694,0.0219416519777801,0.0219416519777801,0.0219416519777801
"943878","E02002437","E02002362",3,0,0,0,0,0,0,2,0,0,1,0,13155.0208516767,0.0216018358540374,0.0648055075621121,0.0648055075621121
"943879","E02002437","E02002363",6,0,0,0,0,0,0,5,0,0,1,0,12754.8732569088,0.0234016802016315,0.140410081209789,0.140410081209789
"943880","E02002437","E02002364",5,0,0,0,0,0,0,5,0,0,0,0,13992.5208827856,0.0182703275421823,0.0913516377109116,0.0913516377109116
"943881","E02002437","E02002366",3,0,0,0,0,0,0,3,0,0,0,0,13264.7193998791,0.021133059064712,0.063399177194136,0.063399177194136
"943882","E02002437","E02002368",1,0,0,0,0,0,0,1,0,0,0,0,14413.7086699096,0.0167943201120222,0.0167943201120222,0.0167943201120222
"943883","E02002437","E02002371",10,0,0,0,0,0,0,9,0,0,1,0,11757.9950744756,0.0285650362085789,0.285650362085789,0.285650362085789
"943884","E02002437","E02002373",4,0,0,0,0,0,0,4,0,0,0,0,11477.6341487738,0.0302124969446653,0.120849987778661,0.120849987778661
"943885","E02002437","E02002374",4,0,0,0,1,0,0,2,0,0,1,0,11507.3450404749,0.0300335012386077,0.120134004954431,0.120134004954431
"943886","E02002437","E02002376",1,0,0,0,0,0,0,1,0,0,0,0,11911.6659594943,0.0277004672908655,0.0277004672908655,0.0277004672908655
"943887","E02002437","E02002377",4,0,0,0,2,0,0,2,0,0,0,0,11507.2228230027,0.0300342353713008,0.120136941485203,0.120136941485203
"943888","E02002437","E02002379",3,0,0,0,0,0,0,3,0,0,0,0,12872.9982942758,0.0228552949232191,0.0685658847696572,0.0685658847696572
"943889","E02002437","E02002380",1,0,0,0,0,0,0,1,0,0,0,0,12142.363067015,0.0264514204811399,0.0264514204811399,0.0264514204811399
"943890","E02002437","E02002381",4,0,0,0,0,0,0,4,0,0,0,0,12767.231418262,0.0233439112748391,0.0933756450993565,0.0933756450993565
"943891","E02002437","E02002382",3,0,0,0,0,0,0,2,1,0,0,0,11184.5187847598,0.0320365909813213,0.0961097729439638,0.0961097729439638
"943892","E02002437","E02002383",1,0,0,1,0,0,0,0,0,0,0,0,10608.2349581848,0.0359502300394718,0.0359502300394718,0.0359502300394718
"943893","E02002437","E02002384",16,0,0,0,0,0,0,15,1,0,0,0,10541.6349043838,0.0364322908909375,0.582916654255,0.582916654255
"943894","E02002437","E02002385",7,0,0,0,0,0,0,6,0,0,1,0,10314.6508609809,0.0381243163308042,0.26687021431563,0.26687021431563
"943895","E02002437","E02002386",13,0,0,0,2,0,0,10,1,0,0,0,13874.2224692374,0.0187077519512449,0.243200775366184,0.243200775366184
"943896","E02002437","E02002387",3,0,0,0,0,0,0,3,0,0,0,0,11306.7888715889,0.0312626689472173,0.0937880068416519,0.0937880068416519
"943897","E02002437","E02002388",1,0,0,0,0,0,0,1,0,0,0,0,10762.2323093051,0.0348598596087196,0.0348598596087196,0.0348598596087196
"943898","E02002437","E02002389",6,0,0,0,0,0,0,3,3,0,0,0,11441.956410504,0.0304288506394204,0.182573103836522,0.182573103836522
"943899","E02002437","E02002390",8,0,0,0,2,0,0,6,0,0,0,0,11927.0635685915,0.0276152943107712,0.22092235448617,0.22092235448617
"943900","E02002437","E02002391",9,0,0,0,1,1,0,7,0,0,0,0,12063.0896718886,0.0268741414604125,0.241867273143712,0.241867273143712
"943901","E02002437","E02002392",43,0,0,0,6,0,5,26,5,1,0,0,9897.73571465827,0.0414395331301963,1.78189992459844,0.781899924598441
"943902","E02002437","E02002393",31,0,0,0,6,0,1,24,0,0,0,0,10267.433581683,0.0384860469345229,1.19306745497021,1.19306745497021
"943903","E02002437","E02002394",16,0,1,0,2,0,0,12,1,0,0,0,10412.4208421013,0.0373860749008999,0.598177198414398,0.598177198414398
"943904","E02002437","E02002395",12,0,0,0,0,0,1,10,0,0,1,0,12940.5289244998,0.0225486836552825,0.270584203863389,0.270584203863389
"943905","E02002437","E02002396",12,0,0,0,2,0,0,10,0,0,0,0,9959.78868425808,0.0409284220684171,0.491141064821005,0.491141064821005
"943906","E02002437","E02002397",3,0,0,0,0,0,0,3,0,0,0,0,10671.9126257934,0.0354952877948459,0.106485863384538,0.106485863384538
"943907","E02002437","E02002398",3,0,0,0,0,0,0,3,0,0,0,0,10205.5109008002,0.0389656424290685,0.116896927287205,0.116896927287205
"943908","E02002437","E02002399",24,0,0,0,0,0,0,23,1,0,0,0,8999.95084051183,0.0495901540293972,1.19016369670553,1.19016369670553
"943909","E02002437","E02002400",48,0,0,0,5,0,0,39,3,0,1,0,9107.75708544577,0.0485323728911055,2.32955389877306,2.32955389877306
"943910","E02002437","E02002402",13,0,0,0,0,0,0,12,0,0,1,0,12057.6558659987,0.0269033631096442,0.349743720425375,0.349743720425375
"943911","E02002437","E02002403",5,0,0,0,0,0,0,4,1,0,0,0,14723.8927649847,0.0157841129023922,0.0789205645119612,0.0789205645119612
"943912","E02002437","E02002404",5,0,0,0,1,0,0,4,0,0,0,0,9089.84246428083,0.0487065725918309,0.243532862959155,0.243532862959155
"943913","E02002437","E02002405",4,0,0,0,0,0,0,4,0,0,0,0,11345.6470092886,0.0310206487916387,0.124082595166555,0.124082595166555
"943914","E02002437","E02002406",2,0,0,0,0,0,0,2,0,0,0,0,15202.4996793834,0.0143432943280843,0.0286865886561686,0.0286865886561686
"943915","E02002437","E02002407",12,0,0,0,0,0,0,10,0,1,1,0,8840.92991117695,0.0511926768949774,0.614312122739729,-0.385687877260271
"943916","E02002437","E02002408",8,0,0,0,1,0,0,7,0,0,0,0,9935.35143666139,0.0411289472944778,0.329031578355822,0.329031578355822
"943917","E02002437","E02002409",5,0,0,0,3,0,0,2,0,0,0,0,8576.12993211714,0.053976916785161,0.269884583925805,0.269884583925805
"943918","E02002437","E02002410",18,0,0,0,0,0,1,16,1,0,0,0,8133.89545071098,0.0589684989083645,1.06143298035056,1.06143298035056
"943919","E02002437","E02002411",56,0,0,2,6,0,2,42,4,0,0,0,7692.20002231477,0.0644147387944684,3.60722537249023,3.60722537249023
"943920","E02002437","E02002412",24,0,0,0,2,0,1,17,4,0,0,0,7244.20023177441,0.0704527609865456,1.6908662636771,1.6908662636771
"943921","E02002437","E02002414",21,0,0,0,3,0,0,17,1,0,0,0,7476.10251780928,0.0672597487697215,1.41245472416415,1.41245472416415
"943922","E02002437","E02002415",7,0,0,0,1,0,0,6,0,0,0,0,6608.86803857522,0.0799985785940097,0.559990050158068,0.559990050158068
"943923","E02002437","E02002416",12,0,0,0,1,0,0,11,0,0,0,0,11741.3344912891,0.0286603769960724,0.343924523952868,0.343924523952868
"943924","E02002437","E02002417",1,0,0,0,0,0,0,1,0,0,0,0,16060.9724757841,0.012080444395046,0.012080444395046,0.012080444395046
"943925","E02002437","E02002419",75,0,0,0,4,0,0,66,5,0,0,0,6296.88151148298,0.0851492988140018,6.38619741105014,6.38619741105014
"943926","E02002437","E02002420",29,0,0,0,4,0,0,23,1,1,0,0,5676.97256088265,0.0963886024210428,2.79526947021024,1.79526947021024
"943927","E02002437","E02002421",2,0,0,0,0,0,0,2,0,0,0,0,6080.87563547049,0.0889084641311631,0.177816928262326,0.177816928262326
"943928","E02002437","E02002422",124,0,0,0,27,0,1,77,19,0,0,0,4962.38538564498,0.111197221781738,13.7884555009356,13.7884555009356
"943929","E02002437","E02002423",3,0,0,0,0,0,0,3,0,0,0,0,5680.48340973725,0.0963209450144344,0.288962835043303,0.288962835043303
"943930","E02002437","E02002424",30,0,0,0,0,0,0,24,5,1,0,0,5704.93913374333,0.0958509756061274,2.87552926818382,1.87552926818382
"943931","E02002437","E02002425",25,0,0,0,1,0,0,22,2,0,0,0,7237.04011367227,0.0705537232773418,1.76384308193354,1.76384308193354
"943932","E02002437","E02002426",5,0,0,0,0,0,0,5,0,0,0,0,8659.31677627693,0.053086312114725,0.265431560573625,0.265431560573625
"943933","E02002437","E02002427",8,0,0,0,1,0,1,6,0,0,0,0,6990.17991983218,0.0741245280751926,0.59299622460154,0.59299622460154
"943934","E02002437","E02002428",12,0,0,0,0,0,0,10,1,0,1,0,4563.15326381425,0.120440014245622,1.44528017094747,1.44528017094747
"943935","E02002437","E02002429",9,0,0,0,0,0,0,9,0,0,0,0,7294.68112057374,0.0697450360579829,0.627705324521846,0.627705324521846
"943936","E02002437","E02002430",10,0,0,0,0,0,0,9,1,0,0,0,3663.90884263469,0.144171088099133,1.44171088099133,1.44171088099133
"943937","E02002437","E02002431",76,0,0,0,4,0,1,53,11,1,6,0,3308.33438101937,0.154797157479628,11.7645839684517,10.7645839684517
"943938","E02002437","E02002433",129,0,0,0,10,1,2,97,12,2,5,0,3606.45340790024,0.145837325713526,18.8130150170448,16.8130150170448
"943939","E02002437","E02002434",11,0,0,0,0,0,0,9,1,0,1,0,3860.86417572743,0.138602432833182,1.52462676116501,1.52462676116501
"943940","E02002437","E02002435",148,0,0,1,3,1,2,100,17,0,24,0,3404.1372994058,0.151859388155767,22.4751894470535,22.4751894470535
"943941","E02002437","E02002436",61,0,0,0,0,0,0,39,4,3,15,0,1776.72144160867,0.21027962367972,12.8270570444629,9.82705704446292
"943942","E02002437","E02002437",62,0,0,1,2,0,0,49,2,0,8,0,0,0.3,18.6,18.6
"943943","E02002437","E02002438",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943944","E02002437","E02002439",12,0,0,0,0,0,0,11,1,0,0,0,0,0.3,3.6,3.6
"943945","E02002437","E02002441",6,0,0,0,1,0,0,5,0,0,0,0,0,0.3,1.8,1.8
"943946","E02002437","E02002442",8,0,0,0,0,0,0,7,1,0,0,0,0,0.3,2.4,2.4
"943947","E02002437","E02002443",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"943948","E02002437","E02002444",10,0,0,0,0,0,0,7,3,0,0,0,0,0.3,3,3
"943949","E02002437","E02002445",11,0,0,0,0,0,0,10,1,0,0,0,0,0.3,3.3,3.3
"943950","E02002437","E02002446",13,0,0,0,0,0,0,13,0,0,0,0,0,0.3,3.9,3.9
"943951","E02002437","E02002447",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943952","E02002437","E02002448",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943953","E02002437","E02002450",21,0,0,0,0,0,0,18,3,0,0,0,0,0.3,6.3,6.3
"943954","E02002437","E02002451",32,0,0,0,0,0,0,30,2,0,0,0,0,0.3,9.6,9.6
"943955","E02002437","E02002452",8,0,0,0,0,0,0,7,1,0,0,0,0,0.3,2.4,2.4
"943956","E02002437","E02002453",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943957","E02002437","E02002454",54,0,0,0,3,0,0,47,4,0,0,0,0,0.3,16.2,16.2
"943958","E02002437","E02002456",37,0,0,0,5,0,0,31,1,0,0,0,0,0.3,11.1,11.1
"943959","E02002437","E02002457",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"943960","E02002437","E02002458",19,0,0,0,0,0,0,18,0,1,0,0,0,0.3,5.7,4.7
"943961","E02002437","E02002459",19,0,0,0,0,0,0,16,3,0,0,0,0,0.3,5.7,5.7
"943962","E02002437","E02002460",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"943963","E02002437","E02002461",13,0,0,0,0,0,1,11,1,0,0,0,0,0.3,3.9,3.9
"943964","E02002437","E02002462",13,0,0,0,2,0,0,10,1,0,0,0,0,0.3,3.9,3.9
"943965","E02002437","E02002463",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"943966","E02002437","E02002464",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"943967","E02002437","E02002465",21,0,0,0,2,0,1,18,0,0,0,0,0,0.3,6.3,6.3
"943968","E02002437","E02002466",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"943969","E02002437","E02002467",10,0,0,0,1,0,1,8,0,0,0,0,0,0.3,3,3
"943970","E02002437","E02002468",10,0,0,0,0,0,2,8,0,0,0,0,0,0.3,3,3
"943971","E02002437","E02002469",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"943972","E02002437","E02002470",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"943973","E02002437","E02002472",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"943974","E02002437","E02002473",10,0,0,0,1,0,0,8,1,0,0,0,0,0.3,3,3
"943975","E02002437","E02002474",5,0,0,0,1,0,0,3,1,0,0,0,0,0.3,1.5,1.5
"943989","E02002437","E02002782",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"944035","E02002437","E02005772",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"944036","E02002437","E02005775",4,0,0,0,1,0,0,3,0,0,0,0,0,0.3,1.2,1.2
"944037","E02002437","E02005776",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"944038","E02002437","E02005779",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"944039","E02002437","E02005780",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"944040","E02002437","E02005781",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"944042","E02002437","E02005809",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"944043","E02002437","E02005812",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"944045","E02002437","E02005817",7,0,0,0,0,0,0,4,3,0,0,0,0,0.3,2.1,2.1
"944060","E02002437","E02006852",7,0,0,0,1,0,0,5,1,0,0,0,13099.7558810488,0.0218419252277741,0.152893476594419,0.152893476594419
"944061","E02002437","E02006861",5,0,0,0,0,0,0,5,0,0,0,0,11379.3531840053,0.0308122345838777,0.154061172919389,0.154061172919389
"944063","E02002437","E02006875",303,0,1,9,78,0,3,180,26,5,1,0,9059.88460872419,0.0489992774905629,14.8467810796406,9.84678107964055
"944064","E02002437","E02006876",99,0,0,0,4,0,0,89,4,0,1,1,7307.97875791043,0.0695597936566895,6.88641957201226,6.88641957201226
"2281655","E02006852","E02002183",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"2281656","E02006852","E02002184",10,0,0,0,0,0,0,8,0,2,0,0,0,0.3,3,1
"2281657","E02006852","E02002185",1,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,0.3
"2281658","E02006852","E02002186",11,0,0,0,1,0,0,10,0,0,0,0,0,0.3,3.3,3.3
"2281659","E02006852","E02002187",3,0,0,1,0,0,0,2,0,0,0,0,0,0.3,0.9,0.9
"2281660","E02006852","E02002188",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"2281661","E02006852","E02002189",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"2281662","E02006852","E02002190",4,0,0,1,1,0,0,2,0,0,0,0,0,0.3,1.2,1.2
"2281663","E02006852","E02002192",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"2281664","E02006852","E02002193",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"2281665","E02006852","E02002194",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"2281666","E02006852","E02002195",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"2281667","E02006852","E02002197",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"2281668","E02006852","E02002199",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"2281669","E02006852","E02002200",10,0,0,1,0,0,0,4,5,0,0,0,0,0.3,3,3
"2281670","E02006852","E02002201",5,0,0,0,1,0,0,4,0,0,0,0,0,0.3,1.5,1.5
"2281671","E02006852","E02002202",10,0,0,0,0,0,0,10,0,0,0,0,0,0.3,3,3
"2281672","E02006852","E02002204",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"2281673","E02006852","E02002207",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"2281674","E02006852","E02002208",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"2281675","E02006852","E02002209",4,0,0,0,0,0,0,2,2,0,0,0,0,0.3,1.2,1.2
"2281676","E02006852","E02002210",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"2281677","E02006852","E02002211",2,0,0,0,0,0,0,1,1,0,0,0,0,0.3,0.6,0.6
"2281678","E02006852","E02002212",8,0,0,0,0,0,0,8,0,0,0,0,0,0.3,2.4,2.4
"2281680","E02006852","E02002214",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"2281681","E02006852","E02002215",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"2281682","E02006852","E02002216",6,0,0,0,0,0,0,6,0,0,0,0,0,0.3,1.8,1.8
"2281683","E02006852","E02002217",8,0,0,0,0,0,0,7,1,0,0,0,0,0.3,2.4,2.4
"2281684","E02006852","E02002219",21,0,0,1,0,0,0,20,0,0,0,0,0,0.3,6.3,6.3
"2281685","E02006852","E02002220",11,0,0,0,0,0,0,9,2,0,0,0,0,0.3,3.3,3.3
"2281686","E02006852","E02002221",50,0,0,11,2,0,0,37,0,0,0,0,0,0.3,15,15
"2281687","E02006852","E02002222",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"2281688","E02006852","E02002223",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"2281689","E02006852","E02002224",5,0,0,0,0,0,0,4,1,0,0,0,0,0.3,1.5,1.5
"2281690","E02006852","E02002225",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"2281691","E02006852","E02002226",18,0,0,4,0,0,0,14,0,0,0,0,0,0.3,5.4,5.4
"2281692","E02006852","E02002227",4,0,0,0,0,0,0,3,0,0,1,0,0,0.3,1.2,1.2
"2281693","E02006852","E02002228",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"2281694","E02006852","E02002229",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"2281695","E02006852","E02002230",8,0,0,1,0,0,0,7,0,0,0,0,0,0.3,2.4,2.4
"2281696","E02006852","E02002232",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"2281697","E02006852","E02002234",2,0,0,0,0,0,0,1,0,0,1,0,0,0.3,0.6,0.6
"2281698","E02006852","E02002235",8,0,0,0,2,0,0,5,1,0,0,0,0,0.3,2.4,2.4
"2281699","E02006852","E02002236",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"2281700","E02006852","E02002237",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"2281701","E02006852","E02002239",7,0,0,0,0,0,0,7,0,0,0,0,0,0.3,2.1,2.1
"2281702","E02006852","E02002240",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"2281703","E02006852","E02002241",7,0,0,0,0,0,0,7,0,0,0,0,0,0.3,2.1,2.1
